content,rating
유분기가 좀 많긴 했지만 향이 넘 좋음...망고 짱,3
"그냥 그래효.. 굳이 이걸 써야 하는 이유는 없어효...
그래서 지금 쓰디 않아효",3
여드름도 안나고 향도 좋고 그냥 피부를 더 좋게도 더 나쁘게도 안만드는 그런 제품 인 것 같아요,3
쓴지 얼마 안됬는데 원래는 물어린 라인 쓰다가 추워져서 이거 쓰는데 유분기가 많아서 건성인 저한테는 잘 맞는 제품이예요 아마 다음 겨울에도 쓸것같아요,4
"좋음
몇통쓴지도모르겟오
다른걸로 갈아탈라그럤는데
이번에 또 다시 찾아왓네요",5
"몇년간 쓰고 있는 로션이에요
딱히 다른 제품으로 바꿔봐야지 라는 생각이 안들정도로
저랑은 잘 맞는 제품!
환절기부터 겨울까지 쓰기 딱 좋고
여름에는 유분기 때문에 다른제품씁니당",5
"나쁘지는 않습니다
그냥 딱 화장품 로션이예요
향이 인위적이다 라는 리뷰도 있는데 저는 괜찮았습니다
여름보다는 겨울에 쓰는게 더 좋을듯해요",3
"그냥 그래요
제품은 점도는 그냥 일반 로션 같았고 냄새는 좋았어요.
진짜 그냥 평균정도는 하는?
딱히 뛰어난 보습 효과 이런건 못느꼈어요
많이 건조하신 분들은 크림이나 다른 무거운 제품 더 바르셔야 할것 같아요.",3
촉촉하고 향도 거부감없이 평범해요,3
약간 유분기가 있지만 거슬릴 정도는 아니었어요 너무 인위적인 향이 불편했습니다,3
촉촉하고 무거운 느낌이에요 겨울에 쓰면 좋을거같네요 향도 괜찮아요,3
저 이거 겨울에도 써보고 여름인 지금도 건성이라서 쓰고있는데 쓰면서 드는 생각은 겨울에도 건조해서 조금 많이 발라보기도 하고 했는데 유분기만 돌고 얼굴은 계속 땡기는 느낌이 들더라고요 요즘은 더워서 그런지 이거 아침에 바르고 그냥 두면 진짜 오후까지 유분기가 대박  여름이라서 그런거일 수있기는한데 저는 보습이 잘안되더라고 수분보다는 유분이 더 많은거 같아요,2
"보습력 제로...
스킨보다 보습 꽝..
저녁에 바르면 아침까지 촉촉하지 않음 ㅜㅜ
이게 어떻게 보습로션이야ㅜㅜ
흡수도 잘안되고..
토너랑 크림은 좋은데 로션은 별로..그닥..",2
"망고씨드 라인이 약간 무겁고 유분이 도는 편이라서 겨울에 쓰기에 좋은것 같아요~ 봄에서 여름 넘어가는 시기에 썼었는데 그때는 좀 번들거리고 안맞는것 같더라구요~ 
보습력은 좋으니까 겨울에 사용하는걸 추천드립니다 .",3
진짜 엄청 촉촉하고 무겁습니다. 여름에는 비추,3
건성중 악건성인데 좀 무거워서 여름보다 겨울에 쓰시는걸 추천함 보습력도 좋고 쿠션 지속력도 어는정도 유지된다~,5
겨울에 쓰는거 추천해요! 저는 겨울마다 이고 씁니다,4
"음..바를때 느낌은좋은데 몇일쓰다가 
여드름엄청올라오고 난리났었던 ㅠㅠ",2
겨울에 쓰기좋은 로션이에요 지성한테는 비추입니다!,3
대체 이걸 왜 지성피부에 좋다고 그러는거야? 우리엄마 사탕발림 해놓으니깐 좋냐! 더페 기초는 겨울아니면 믿고 거른다.,3
나름 만족하면서 쓰고 있긴한데 뭔가 묽다고 해야되나 살짝 끈쩍한 감이 있어요,3
"이거진짜조아요!
전 개인적으로 아이오페 스킨 시리즈 중에서 이게 가장조은것같아요 미백기능도 조금 있는듯?넘조아요 20대가 사용하기도굳",5
그냥 무난무난 한거 같아요! 겨울에 쓰기 좋을 것 같네용,3
"가격대비 별로...아이오페 병이 너무 무거워요ㅋㅋ용량대비 비싸고
향이 좀 부담스럽네요
무난하게 보습잘되고 극건성 아니시라면 만족하실듯!",2
그저그래요~~,2
딱 무난한제품. 유분기 보습력도 딱 중간정도인거 같다. 20대초반도 쓰기 좋음. 민감성이라 트러블이 조금씩 올라와서 갈아탔는데 보통피부면 누구나 무난하게 쓸템,3
지성이라 유분끼많은거 싫어하는데 이건 유분끼있는데도 괜찮았음 ㅋㅋ 스킨이없어서 이것만 써봤는데 촉촉해서 만족,4
"너무 가볍지도 무겁지도 않은 스킨!!
약간 콧물제형의 스킨 찾으시면 이것도 괜춘한듯!
공병도 사용하기 편리함~~!!
다만 흡수가 빠른 편은 아닌듯",3
"아모레퍼시픽 알바생인데 심심해서 샘플 이것저것 다 써보고있어요

한율, 아이오페, 마몽드 등 제품이 있는데 좀 좋은 제품이 나름 많아요

근데 이건 그냥 무난했어요 
딱히 좋지도 나쁘지도 않았음",3
걍 그럼 무난함. 향은 내 기준 좀 별로였고 뭔가 바를때 유분이 좀 많은 것 같은데 트러블은 딱히 나지않는 정말 무난템이었음.,3
3년째 이 제품만쓰고 있어요 ! 지성도 건성도 아니라서 딱 촉촉하고 좋은 것 같아요,4
무난의 극치 어차피 로션은 보습력만 필요하다 생각해서 사고싶은거 없을때 잘 써욤 좋아욤,3
"샘플로 크림까지 이 라인 전체 써본결과
수분감 좋았음
전체적으로 촉촉해지고 밝아지는 효과도 있었어요",4
그냥 뭐랄까 아무 효과없는...정말 무난한 제품이에여 트러블이 나지도 보습이 있지도 수분감이있지도 않는 딱 그냥 로션바른느낌..재구매의사는없습니다ㅜ,2
"그냥 나쁘지 않은 제품이었어요! 
모든게 쏘쏘인 제품",3
샘플로 받아서 써보다가 좋아서 본품까지 구입했어요! 너무 리치하지도않고 건조하지도 않은 딱 수분정석의 로션같아요! 원래 로션 안쓰고 바로 에센스나 앰플을 바르는데 겨울이라 얼굴 땡기는 기분이 들어 샀는데 중간 로션 역할을 잘 해주는 것 같아요! 화장할때써도 밀리지 않더라구요! 오랜만에 맘에 드는 로션 만났어용 !,4
"샘플써보고 반해서 구매했는데 진짜 좋아요
속부터 촉촉하고..
나이가 들면서 건조해져서 어떤걸발라도 속은 당기는감이 있었는데 요건 그런게없어요 너무좋아요..",5
"피부에 겉도는 느낌..
흡수력이 좋지않음 
오일감이 조금 남는 느낌
보습력은 보통",2
무난하게 괜찮은데 유분감은 조금 있어요!,3
막 좋지도 안좋지도않은 그냥그런거같아요!! 가격에비해서 그냥 그런거같습니다,3
엄마 선물해 드린 제품이에요. 무난하게 너무 싸지않은 금액으로 쓰기 좋은듯,4
처음에 쓰고 자고일어나면 피부가 좋아져있음 하지만 계속쓰다보면 효과가 그저그렇고 유분기때문인지 나중에는 피부속 수분이 말라버림,3
"향긋하고 적당한 발림성, 무난하게 사용하기 좋습니다. 펌핑타입이라 사용도 편리했어요. 이 라인은 가성비 좋은듯.",4
"피부가 건성이신 분들은 쓰기 좋아요
저는 겨울철에 건성이라서
겨울에 쓰는게 무난했어요

그런데, 이 핑크색보다는 금색병에 들어간 라인이
더 촉촉하고 속당김을 잡아주는 느낌이었습니다!",4
"촉촉함이 오래가서 좋아요~
민감한 피부는 여드름용이 더 좋은 것 같아요",4
"지성피부는 쓰면안되는제품인듯
유분감때문에 트러블이 생김. .",2
"민감성 피부라 아이오페 스킨케어라인이랑 잘 맞아서 사용했는데, 전체적으로 무난한 느낌.
순하고 트러블은 없지만, 깊은 보습이나 촉촉함은 덜한 느낌. 정말 무난하게 사용하기에 좋은 것 같다. 다만 여름엔 좀 무거운 감이 있어서, 손이 잘 안갔던거 같다.",4
"항상 아이오페 스킨 에멀젼을 쓰지만 너무좋네요 
촉촉하구 조아용",4
이게 제 컨디션에 따라 다른 것 같긴 하지만 어쨌든 적정량을 발라야지 그렇지 않으면 유분기가 많아서 트러블 나는 것 같아요ㅠㅠ 순한건 맞는 것 같은데 이상하게 트러블나는 느낌.. 그래서 지성에게 추천하고 싶진 않아요,2
스킨이랑 같이 샀는데 가격은 좀..비쌌어요ㅎㅎ근데 가격만큼 이제품은 진짜 좋은거 같아요 에멀젼만 따로 하나더사서 쓰고있어요 촉촉하고 발림성도 아주 좋았습니다!!!!!향도 자극적이지 않고 은은해서 너무 좋았던거 같아요 추천합니다,5
향도 좋고 발림성과 수분유분밸런스가 좋은것같아요 ㅎㅎ 무난하게 잘쓰고 있습니다,5
"유수분 밸런스가 적당한 것 같아요
겉돌지 않고 흡수도 쫙쫙 잘 되구요ㅎㅎ
가격이 좀 센편이라는게 유일한 단점인 것 같아요",4
"로션을 잘 쓰지 않는데 샘플 받은 것
써보고 너무 좋아서 본품 구매했어요.
향은 옛날 옛적 우리엄마 향이 나지만
적당한 유수분 밸런스도 맞춰주고
흡수력도 좋아서 요즘 아침 저녁 꼭 꼭
챙겨 바르고 있어요. 

이 로션의 가장 끈 장점은 
이 로션 전 바른 스킨 제품과 에센스를 착
머금게 해주고 이 로션 후 바른 크림을 
착 잡아당겨 밀착시켜주는 뭔가 중간
영양 접착제 같은 느낌이예요.
재구매 의사 있어요.",4
"건조한 날씨에 지성에게도 찰떡
순하고 잘 맞고 트러블도 안남",4
"지성은 보습력있는 촉촉한 제품을 쓰면 안 될거라는 편견을 깬 제품이다 
최근 환절기로 바뀌면서 피부 컨디션이 급격히 안좋아져서 power 극지성인 피부가 다 트고 건조하고 당김현상이 심해서 뭘발라도 해결되지 않고 피부가 아팠다 그런데 보습력으로 유명한 제품을 써도 해결되지 않던 피부가 이 로션으로 한방에 촉촉해졌다 제형이 라이트하고 흡수가 빠른데도 보습이 유지가 잘되었다 정말 .. 유명하지 않다고 안좋은 제품이 아니다 흡수가 빠르고 무겁지 않지만 보습력도 지키고 싶다 ! 하는 분은 꼭 한 번 사서 써보시길 바란다
흙속꿀템
지성이든 건성이든 복합성이든 로션 떨어진 분들은 꼭 한 번 사서 사용해보길
가뭄에 단비같은 인생로션",5
순하고 좋음! 3번째 이것만씀,5
"스킨과 더불어 이녀석 세번째 갈아쓰고 있습니다. 끈적임 없이 바로 피부에 부드럽게 발려 흡수 되고, 제가 제일 좋아하는 점은 정말 순하다는 것? 저는 자극없이 너무 좋아요",5
"극민감성인데 절대 자극적이지 않고, 수분감+유분감 충분해서 좋아요!
피부 장벽을 강화해줄 수 있다고 하는데, 효과 있는 것 같아요!
꾸준히 재구매 할 예정 ",5
촉촉하고 보호막이생기는 느낌으로 좋지만 가격이 부담,4
"귀찮을때 스킨안바르고 이것만발랐었는데
생각보다 촉촉함 !! 향도 맘에들고 보습도맘에들공",4
"명절선물로 받았는데
촉촉하고 향도 은은하니 좋고
모든면에서 무난해요~",4
무난무난하고 괜찮음. 유수분 적당하고 그리 무거운 편의 로션은 아님.,4
스킨과 마찬가지로 이름에 아주 충실해 수분력이 강합니다! 그리고 에멀젼(로션)이므로 스킨보다는 유분이 많아서 스킨로션 바르고나면 밸런스가 완벽합니다. 유분이 과한것도 아니어서 지성분들도 충분히 쓸수 있어보입니다!,5
"진짜 세상 무난함
적당히 촉촉하고 무겁지 않은 느낌
그치만..그 이상의 매력을 모르겠음ㅎㅎㅎ",4
너무 기름진 기분 ㅠㅠ 닦토로 쓰기엔 돈이아깝고 그냥 챱챱하기엔 기름지는 기분 특히 여름엔 쓰면안될거같고 지성비추 ㅠ,2
"가볍고 흡수도 잘됨
보습력도 좋은듯하다
한여름보다는... 가을쯤 쓰는게 더 좋을것같음 ㅋㅋㅋ
한여름엔 좀 더 가벼운게 좋을듯",4
"향이 있는데도 독하지 않음
토너보다 약간 기름진편이다.",4
건조한 피부인데 바르면 촉촉하게 발려서 좋아요.  끈적임도 없고 아침 저녁 세안 후에 바르는데 향도 좋아서 두통째 쓰고있어요!,4
진 짜 괜찮아요! 이름대로 스킨 하이드레이션이 될 정도로 영양감이 좋아요. 그런만큼 지성에게는 비추.. 기숙사에서 로션 놓고와서 엄마거 두어번 썼는데 자고 일어나면 그런대로 사람 피부 모양이긴 했음...,4
되게 부드러운 느낌이에요!! 닦토후 얼굴에 바르기 무겁지 않아요 지성임에도 불구하고!! 기초로 아침주녁 바르기 좋습니당,5
저는 지성인데 이거 삿다가 후회중이에여.... 유분기가 너무많아서 화장할때 겁나서 몇번쓰다가 안쓰고있는 제품이에요.....,2
"촵촵촉촉하게 흡수되고 닦토후 마무리로 좋아요 
유분기가 많다거나 같은 부담도 없고
깔끔하고 가볍게 올라간달까..
자기전, 아침 기초화장 등 모든 상황에서 바르기 좋아요ㅠㅠ",5
부드럽게 흡수되고 좋아요!!,5
"로션의정석
사우나가면 파란아이오페 땅콩샘플들 아시죠?
만만이땅콩샘플
요녀석입니다",4
건조한피부에 수분을촉촉하게채워주기때문에 꾸준히사용중입니다,4
"아침저녁으로 사용하는데 피부가 좋아지는? 그 피부가 쫀쫀한 느낌이 느껴져서 기분이 진짜 몽글몽글해지고 피부도 조금씩 밝아지는 걸 느껴요 3개월정도 썼는데 처음에 몰랐는데 뭔가 계속써야한다는 말이 무슨뜻인지 알거같아요 
짱짱 좋아요 가격이 비싸다 싶으시면 아리따움 세일할때 사시면 꿀이득이요",5
"좋아요 진짜좋아요~
 요즘 완전 애정해서 사용하는중이에요

많이 많이바르면 번들거리고 겉도는 느낌이 나는데 살짝 모자르게 바르면 번들거림도없고 당김도 없어서좋네요",5
광고가 현실적인 제품. 왕좋음,4
"유분이 많은것도 아니고, 수분이 많은것도 아니고 애매해서 피부 그 어떤 부분도 만족할만틈 채워주지는 못함.",2
"원래 로션을 안쓰는 편임
피부에 유분기 있는거 바르면 잘 뒤집어지는데
이건 안뒤집어졌음
보습력 무난무난하고
향도 무난무난하고..
그러나 역시 로션은 잘 안 써지기 땜시롱
그냥 엄마 드렸음",3
지금 세통째 쓰고있음 원래 속당김 심한데 이거쓰고 속당김 전혀 없고 무난하게 계속 쓰게됨,5
학교에서 친구로션 빌려쓸때 써봤는데 촉촉하고 무겁지않았던 제품. 트러블도 안낭,4
"유분기 있는 에멀젼이라 당연한 말일수도 있겠지만 제품설명 그대로 매끈한 피부로 가꿔주기는 함
끈적임 없고 가벼운 제형에 발림성 좋다
이 제품만의 특별한 점도 없고 너무 무난해서 딱히 돈주고 살 생각은 없다",3
